canonical_index,cell_id,batch,class_id
51744,nmofamml-1,s06A,5
51754,nmohineh-1,s06A,2
51756,nmoimhip-1,s06A,5
51770,nmoljgia-1,s06A,1
51772,nnanalcl-1,s06A,1
51773,nnaonlbb-1,s06A,3
51777,ahaccfbb-1,s06A,5
51781,ahackfco-1,s06A,2
51785,ahadfcnk-1,s06A,2
51791,nmnnfgmo-1,s06A,5
51802,nmoafnbl-1,s06A,2
51803,nmoakaci-1,s06A,1
51814,ahlcomjg-1,s06A,4
51831,nlopbhjl-1,s06A,2
51833,nlpabejk-1,s06A,4
51836,nlpjdbfg-1,s06A,3
51851,ahldkpkg-1,s06A,5
51853,ahleclmi-1,s06A,5
51857,ahlehkke-1,s06A,5
51863,ahlgghhj-1,s06A,2
51865,ahlgpidc-1,s06A,5
51871,nlefkaaa-1,s06A,3
51890,nlojmiam-1,s06A,1
51895,nlolckag-1,s06A,5
51901,nlomdgoi-1,s06A,2
51925,nlendine-1,s06A,0
51930,aglfcibh-1,s06A,6
51933,agliloog-1,s06A,4
51936,agojooii-1,s06A,6
51941,nldaeedg-1,s06A,0
51951,nldbfdhe-1,s06A,4
51958,aglcimjm-1,s06A,5
51959,aglgdeho-1,s06A,5
51969,aglhpcoa-1,s06A,5
51991,njmgcald-1,s06A,4
51993,njmgfkao-1,s06A,5
52004,njmmccbe-1,s06A,5
52006,njmmfbdd-1,s06A,1
52015,njmnkjjf-1,s06A,1
52020,nldedhhj-1,s06A,5
52033,nldhhnhh-1,s06A,4
52034,nldhikej-1,s06A,4
52038,nldhpnid-1,s06A,5
52045,agldkiae-1,s06A,5
52050,njlefbjh-1,s06A,5
52061,njljbpnb-1,s06A,1
52063,njljedom-1,s06A,1
52067,njlkfkld-1,s06A,2
52071,njlkjoee-1,s06A,5
52073,njmjddab-1,s06A,4
52077,njmkipbk-1,s06A,5
52086,njlhdepm-1,s06A,5
52107,nkajpeaf-1,s06A,1
52108,nkakjghk-1,s06A,2
52111,nkbaaibc-1,s06A,2
52116,nkckoplg-1,s06A,5
52122,aglaplhh-1,s06A,5
52126,agnppehe-1,s06A,5
52130,njpacakd-1,s06A,0
52137,nkaljieo-1,s06A,0
52151,nkcekkfc-1,s06A,5
52159,nkcmoife-1,s06A,0
52167,agndcndc-1,s06A,3
52169,agndhamj-1,s06A,5
52173,agndklgm-1,s06A,5
52175,agndmppj-1,s06A,5
52187,agoffhkp-1,s06A,5
52198,njokigac-1,s06A,1
52208,nkagpodg-1,s06A,2
52209,nkahbnne-1,s06A,4
52210,nkamankd-1,s06A,0
52223,nkbpfhef-1,s06A,5
52231,nkcaflml-1,s06A,3
52237,nkcbefih-1,s06A,2
52247,agoadlen-1,s06A,0
52251,agocjdal-1,s06A,6
52258,nkbjiaec-1,s06A,1
52264,agnjedjh-1,s06A,4
52267,ahblifhp-1,s06A,2
52270,nkabfdhl-1,s06A,2
52272,agmhbfhi-1,s06A,2
52273,agnfcjil-1,s06A,6
52291,nkbngjmj-1,s06A,1
52298,agmhndam-1,s06A,6
52306,ahbmdjcj-1,s06A,5
52312,ahbnicfa-1,s06A,5
52324,njmpmald-1,s06A,1
52327,njnaldgf-1,s06A,1
52343,nkbkpand-1,s06A,1
52345,nkblbgoh-1,s06A,0
52355,nkbmfdlj-1,s06A,2
52363,nkbnadcc-1,s06A,4
52368,agnanclk-1,s06A,5
52375,ahdflkmm-1,s06A,5
52382,ahdienmm-1,s06A,4
52388,ahedlbla-1,s06A,5
52391,ahednchl-1,s06A,5
52392,ahedocef-1,s06A,5
52395,aheeahed-1,s06A,1
52400,aheepldc-1,s06A,2
52424,njpnjljd-1,s06A,0
52436,nkbbmpch-1,s06A,1
52458,agmpinaj-1,s06A,6
52470,njnkkhhd-1,s06A,0
52475,njpneaka-1,s06A,0
52476,njpngnbd-1,s06A,1
52490,njnlckhf-1,s06A,2
52506,aglkikpo-1,s06A,0
52517,nkbedjhj-1,s06A,1
52531,njnfjkmi-1,s06A,0
52536,njnhijnh-1,s06A,0
52538,nkbddecn-1,s06A,1
52547,agmcmnlc-1,s06A,5
52550,agmdnoof-1,s06A,5
52552,agmeedkl-1,s06A,4
52561,ahcoebem-1,s06A,5
52564,ahdalemj-1,s06A,5
52571,njngdnaa-1,s06A,5
52609,nnafdgck-1,s06A,5
52616,agmbakhe-1,s06A,2
52617,agmbdahc-1,s06A,5
52619,agmblmpa-1,s06A,5
52628,nmpoookh-1,s06A,1
52631,nnagblmf-1,s06A,2
52633,nnaghhpb-1,s06A,1
52634,nnagibmh-1,s06A,2
52656,nnadkpof-1,s06A,0
52705,ahchekgl-1,s06A,5
52721,nnabmhmb-1,s06A,3
52744,nldnalom-1,s06A,2
52753,ahlbpmgm-1,s06A,5
52766,ahlpbaab-1,s06A,5
52770,ahmaaffj-1,s06A,5
52772,ahmacpkj-1,s06A,5
52774,ahmamcmf-1,s06A,5
52798,nlalabkf-1,s06A,2
52801,nldpecig-1,s06A,5
52817,nleealdk-1,s06A,5
52841,oiinkjhg-1,s06A,3
52842,agfnbpbp-1,s06A,6
52847,aggdbnne-1,s06A,5
52865,nldaleac-1,s06A,4
52877,aggmloah-1,s06A,5
52902,nkkjmnbm-1,s06A,4
52912,nldenofe-1,s06A,3
52937,nkkldhgh-1,s06A,1
52950,nlddcbee-1,s06A,5
52978,nkkhcbdc-1,s06A,4
53001,agghlhci-1,s06A,5
53010,aggiidii-1,s06A,5
53017,aggjibpp-1,s06A,5
53022,aghdcbgn-1,s06A,5
53023,aghdckdi-1,s06A,2
53024,aghdckjg-1,s06A,5
53028,aghdipkn-1,s06A,5
53042,nkkafnag-1,s06A,5
53069,nkmfiloj-1,s06A,5
53081,nkmjflla-1,s06A,4
53087,nkmjnppf-1,s06A,5
53088,nkmjomnf-1,s06A,1
53089,nkmjopnc-1,s06A,4
53091,nkmkbpih-1,s06A,5
53106,ageiaope-1,s06A,2
53107,ageiohlc-1,s06A,1
53132,agncdgjj-1,s06A,5
53146,nklnibad-1,s06A,2
53147,nklnieip-1,s06A,0
53149,nklnpcij-1,s06A,5
53157,nkmiikib-1,s06A,5
53163,nkmkeakm-1,s06A,1
53164,nkmkijkk-1,s06A,1
53171,nkmladbg-1,s06A,5
53192,agfidemf-1,s06A,6
53199,agnhfben-1,s06A,2
53210,agfihbki-1,s06A,6
53221,nkljggoj-1,s06A,1
53229,agibimbf-1,s06A,6
53239,nkbcdpgc-1,s06A,1
53249,nmphmnla-1,s06A,5
53269,agnaihfk-1,s06A,4
53273,kamhhjkf-1,s06A,0
53297,kamfblio-1,s06A,3
53305,agienfdk-1,s06A,1
53306,agjbipki-1,s06A,4
53324,agmcifia-1,s06A,1
53330,kamfifoe-1,s06A,0
53332,kbeiggdf-1,s06A,2
53347,agjaheeh-1,s06A,6
53351,agjckpaj-1,s06A,4
53358,kbhlgapg-1,s06A,1
53371,nmppfahk-1,s06A,1
53383,kbfhmjhi-1,s06A,2
53415,kbfelbhd-1,s06A,2
53419,kbffljmg-1,s06A,3
53422,nnabmaff-1,s06A,0
53435,bhahchdl-1,s06A,6
53440,nkpkgdif-1,s06A,1
53478,nlacaail-1,s06A,1
53488,nlaikhhi-1,s06A,1
53492,aggcaeap-1,s06A,5
53495,ahllfhaf-1,s06A,5
53500,ahlnbigd-1,s06A,5
53503,bhljmdei-1,s06A,5
53526,nlagnflm-1,s06A,5
53527,nlahalal-1,s06A,1
53537,aggcmpdf-1,s06A,5
53544,nlaebjhm-1,s06A,1
53547,nlaedjkl-1,s06A,3
53573,aggdnfdp-1,s06A,2
53575,bhlcnfbg-1,s06A,2
53599,aggghcdd-1,s06A,5
53600,agggkdik-1,s06A,5
53611,bhkpgngm-1,s06A,5
53615,nkjolbjo-1,s06A,5
53619,nkkdcnmg-1,s06A,5
53652,nklbfodj-1,s06A,5
53656,nklbogfd-1,s06A,0
53658,nklcfpfh-1,s06A,1
53666,ageennee-1,s06A,5
53685,aggmdlnc-1,s06A,5
53691,aghcbofk-1,s06A,5
53702,bhhiihoc-1,s06A,1
53703,bhhiioph-1,s06A,5
53714,nkjllgep-1,s06A,5
53717,nkjlmpmg-1,s06A,2
53726,nkjoodpd-1,s06A,5
53743,nkkdmiac-1,s06A,5
53763,nkmediib-1,s06A,5
53764,nkmegikj-1,s06A,0
53783,agecnhnf-1,s06A,5
53797,bhhkeajk-1,s06A,5
53799,bhhkjomj-1,s06A,5
53801,nkjlopli-1,s06A,5
53814,nkmahjak-1,s06A,1
53831,nkmdfffp-1,s06A,4
53834,nkmdnbmh-1,s06A,0
53842,nknmpodb-1,s06A,3
53844,nkoioock-1,s06A,2
53846,nkojaoie-1,s06A,1
53847,agefelhj-1,s06A,4
53858,agenibjh-1,s06A,6
53861,nklmdjjm-1,s06A,0
53873,agfeeefd-1,s06A,4
53875,bhhklfoj-1,s06A,5
53885,nklpaclm-1,s06A,4
53937,kbhmmfnf-1,s06A,0
53964,kbicpgfe-1,s06A,1
53969,kbjalmhb-1,s06A,0
53970,kbjbckpj-1,s06A,2
53973,kbjhnmih-1,s06A,4
53979,agkfecni-1,s06A,5
53983,agkggloh-1,s06A,5
54017,kbhcgclg-1,s06A,1
54018,kbhciehj-1,s06A,0
54023,agjecbhc-1,s06A,1
54034,agkbcfcn-1,s06A,6
54040,bhengmho-1,s06A,2
54062,kbemodbd-1,s06A,0
54063,agjnokkm-1,s06A,5
54080,agjloild-1,s06A,6
54088,kbfijhnk-1,s06A,2
54095,kbfjdhic-1,s06A,0
54113,agjjcnnh-1,s06A,5
54120,kbenjlgo-1,s06A,2
54131,kbfnjkoa-1,s06A,4
54139,nkpjldpn-1,s06A,1
54145,bhahjmhm-1,s06A,5
54161,nlfedjlh-1,s06A,3
54164,nlfeknfa-1,s06A,3
54173,nlfpghdd-1,s06A,4
54192,nlfligne-1,s06A,1
54208,nlgcbhei-1,s06A,0
54211,nlgcflgj-1,s06A,1
54232,bhmbcegj-1,s06A,6
54242,bhkokhan-1,s06A,6
54271,bhkpjppo-1,s06A,2
54273,bhlacghg-1,s06A,5
54285,nlclbdln-1,s06A,2
54286,nlclhaak-1,s06A,5
54301,bhhpdlih-1,s06A,5
54316,bhjadpgn-1,s06A,5
54335,bhjfddhd-1,s06A,5
54364,nkncggbg-1,s06A,0
54373,nknendle-1,s06A,0
54375,nknepbka-1,s06A,3
54378,nkoliiaf-1,s06A,1
54387,nkomhbko-1,s06A,5
54389,nkomkgpd-1,s06A,5
54398,nkonilep-1,s06A,5
54408,nkoojnho-1,s06A,3
54413,nkopfmee-1,s06A,2
54415,nkoplaoc-1,s06A,5
54420,oiilppoa-1,s06A,5
54432,bhielheo-1,s06A,5
54446,bhjglgjl-1,s06A,5
54457,nknbnfib-1,s06A,2
54461,nkncegab-1,s06A,0
54484,nkogojgm-1,s06A,6
54492,nkoicpoc-1,s06A,1
54493,nkoimmam-1,s06A,5
54499,bhigcefk-1,s06A,6
54500,bhimknla-1,s06A,5
54502,bhiokenb-1,s06A,6
54503,bhipaflf-1,s06A,1
54512,nknfcobg-1,s06A,2
54526,nkngbbbi-1,s06A,2
54528,nknicclj-1,s06A,1
54535,nknogkan-1,s06A,1
54536,nknohgal-1,s06A,2
54546,nkocoofc-1,s06A,1
54584,kbjdjala-1,s06A,2
54585,kbjengol-1,s06A,0
54615,bhgknkpd-1,s06A,4
54624,kbfmbnnn-1,s06A,4
54625,kbfmemad-1,s06A,2
54630,kbhdmoph-1,s06A,5
54636,kbhfhngk-1,s06A,1
54638,kbhgbonh-1,s06A,3
54639,kbhgfhge-1,s06A,4
54642,kbhhapmn-1,s06A,0
54655,kbjcofic-1,s06A,5
54660,bhfjpbpd-1,s06A,5
54661,bhfkamip-1,s06A,0
54665,kbfmmdlf-1,s06A,5
54705,oeloajpn-1,s06A,3
54713,bhehbdcd-1,s06A,5
54715,bheifknp-1,s06A,6
54747,kbghnklk-1,s06A,0
54766,bhcpjilg-1,s06A,6
54769,kbgbkofj-1,s06A,1
54773,bhdcmagl-1,s06A,6
54781,kbfomonb-1,s06A,5
54783,kbfplplb-1,s06A,5
54788,bhakcchh-1,s06A,5
54799,bhakedja-1,s06A,1
54802,bhjkicdj-1,s06A,5
54803,bhjlcalh-1,s06A,5
54815,nlfjjamd-1,s06A,5
54828,nlgkdcoe-1,s06A,1
54847,nlamnleb-1,s06A,2
54852,nlaocble-1,s06A,4
54865,nlchbjfg-1,s06A,0
54879,bhjofila-1,s06A,5
54896,oiinddgj-1,s06A,3
54912,nlcpnnpo-1,s06A,1
54931,nlceidpb-1,s06A,1
54943,bhgcfoma-1,s06A,5
54969,nkmpihin-1,s06A,4
54986,nlbchjnl-1,s06A,5
55009,nlcdpgdj-1,s06A,3
55037,bhgdknfi-1,s06A,5
55038,bhgdmkjh-1,s06A,2
55042,bhjbfggj-1,s06A,5
55054,nkmobckk-1,s06A,3
55059,nkndbcio-1,s06A,5
55073,nlbgnjin-1,s06A,5
55088,nlbkgmmn-1,s06A,3
55091,nlbkpigd-1,s06A,2
55121,oiimjeie-1,s06A,1
55144,nknjbfnm-1,s06A,0
55157,bhglndfl-1,s06A,0
55159,bhheanaa-1,s06A,2
55166,bhikehhl-1,s06A,4
55167,nkngidnk-1,s06A,0
55175,nknhgfee-1,s06A,2
55206,kbjgmhli-1,s06A,2
55214,bhcbjcla-1,s06A,5
55219,bhfeneoi-1,s06A,5
55222,bhfepjcj-1,s06A,5
55236,kbhhphol-1,s06A,1
55249,kbigdojh-1,s06A,0
55261,kbimbhgi-1,s06A,0
55266,kbjcdjpi-1,s06A,5
55292,bhcihafc-1,s06A,6
55313,kbiibgjd-1,s06A,1
55316,kbijnlpk-1,s06A,1
55331,bhcejnkh-1,s06A,2
55349,bhefgheo-1,s06A,0
55370,oelnkidk-1,s06A,0
55373,bhdllclh-1,s06A,0
55376,kbggaanm-1,s06A,0
55401,bhkkjdhf-1,s06A,2
55422,bhhbfmcn-1,s06A,0
55430,abmdaibg-1,s11,2
55446,dfhfhhah-1,s11,5
55454,dfhnekin-1,s11,5
55467,fnmebbne-1,s11,5
55490,dfpkfomj-1,s11,5
55501,foajmkkp-1,s11,0
55517,fobliipk-1,s11,0
55528,abjdcpbe-1,s11,3
55529,abjdgcdj-1,s11,6
55551,fnmhbanb-1,s11,6
55561,ablcbgib-1,s11,6
55573,fnmnchgh-1,s11,0
55577,ablhklpm-1,s11,6
55584,dfhlegji-1,s11,6
55597,ablncfla-1,s11,6
55623,foacfkhi-1,s11,5
55624,foaciikf-1,s11,6
55637,dgddpjok-1,s11,6
55638,dgdmdlmb-1,s11,6
55645,dgbijgde-1,s11,2
55655,dgdknngh-1,s11,6
55698,dicmohal-1,s11,2
55713,dgbkiohc-1,s11,5
55717,dgdgibpm-1,s11,6
55727,abhpijgb-1,s11,5
55734,abicdinl-1,s11,6
55742,fobokonn-1,s11,5
55744,fobpdpad-1,s11,6
55757,abjajpop-1,s11,5
55762,abjekcck-1,s11,5
55767,fobneflf-1,s11,6
55776,fodanfee-1,s11,0
55781,abjckmin-1,s11,6
55802,abjmcold-1,s11,2
55807,abjofboi-1,s11,6
55811,abkmmeha-1,s11,5
55816,fnmgehjk-1,s11,1
55829,abjkhgcp-1,s11,5
55846,abjphjdh-1,s11,6
55849,abkbbnfh-1,s11,6
55851,abkdjbog-1,s11,2
55854,abkikcgj-1,s11,6
55856,abkkocgl-1,s11,1
55865,fobajkdf-1,s11,2
55872,fobgmlen-1,s11,6
55879,abkcfgfn-1,s11,2
55881,abkcoepk-1,s11,6
55899,fobdepng-1,s11,2
55918,dgedfbhi-1,s11,5
55921,fnoaicnd-1,s11,2
55964,fnnhiebo-1,s11,4
55977,fnnjgbme-1,s11,1
55988,fnoaeahn-1,s11,2
55991,fnoagmep-1,s11,4
55994,obmmogeh-1,s11,5
55996,dgcklmop-1,s11,5
56000,dgdafgao-1,s11,5
56002,dgdpgljj-1,s11,4
56010,fnnkbkhc-1,s11,2
56014,fnnkmmpe-1,s11,4
56019,fnnlnnfg-1,s11,2
56030,fnnmkepi-1,s11,4
56039,fnnnmoam-1,s11,4
56048,dicghnfp-1,s11,5
56057,dieflkpe-1,s11,2
56075,fnnkfpmd-1,s11,1
56076,fnnkgbpf-1,s11,5
56078,fnnljboe-1,s11,0
56079,fnnllmbo-1,s11,1
56085,dichobmk-1,s11,5
56100,fnnfgpap-1,s11,2
56110,dicjeona-1,s11,6
56135,fnneemlh-1,s11,2
56154,diecmkhj-1,s11,6
56186,adajmjed-1,s11,6
56188,adakonal-1,s11,5
56193,adamdmep-1,s11,6
56202,adakdhfj-1,s11,5
56207,adbafbgp-1,s11,2
56219,fochnemp-1,s11,1
56233,fppaadfc-1,s11,4
56239,adbamjcm-1,s11,2
56249,adheeeim-1,s11,6
56257,obnaabmc-1,s11,3
56271,adhanoim-1,s11,2
56287,abiomckp-1,s11,6
56294,adgpnjdn-1,s11,2
56306,focpffpc-1,s11,2
56311,abikkfii-1,s11,5
56322,adhgbjbg-1,s11,2
56325,adhgngje-1,s11,2
56335,foaphplp-1,s11,6
56342,abjhfhii-1,s11,6
56382,aaolfchp-1,s11,5
56385,aaonbmil-1,s11,2
56405,aapdhjpa-1,s11,5
56433,fnofcefa-1,s11,2
56440,fnofooki-1,s11,3
56447,aambckfi-1,s11,2
56466,aallepfc-1,s11,5
56467,aallgoep-1,s11,1
56479,djaghclg-1,s11,2
56483,fnpmadcm-1,s11,4
56507,dgcocblp-1,s11,5
56518,fnpjgpee-1,s11,6
56528,diejdlch-1,s11,6
56532,djahddck-1,s11,5
56544,dhkbigon-1,s11,6
56560,djakefin-1,s11,6
56575,dhkcglhj-1,s11,2
56596,dieepgab-1,s11,2
56607,dhkgiimk-1,s11,6
56609,dhkiaobm-1,s11,2
56610,dhkkmjpg-1,s11,6
56626,fnopgkhc-1,s11,0
56643,fplgkeka-1,s11,5
56670,fpldnfbo-1,s11,0
56680,fplgdpmj-1,s11,2
56684,fpliodfa-1,s11,2
56716,fppiaalj-1,s11,2
56727,adanmpon-1,s11,2
56731,adhbgkbe-1,s11,5
56741,gaafdjfg-1,s11,3
56742,gaafgjlk-1,s11,0
56771,gaajkndd-1,s11,2
56775,adhbjbnk-1,s11,5
56793,fpplnkan-1,s11,1
56795,fppmmpje-1,s11,1
56797,fppnedlp-1,s11,0
56805,fpponehm-1,s11,0
56807,fppoobbc-1,s11,0
56811,fpppbodc-1,s11,0
56822,adgnclkb-1,s11,2
56824,adgndbcm-1,s11,3
56839,fpnefhjm-1,s11,2
56846,adhlgppi-1,s11,6
56856,adihigko-1,s11,2
56857,adihkmbi-1,s11,6
56860,adiiobho-1,s11,5
56877,adhjknfk-1,s11,2
56885,adiiocmi-1,s11,6
56889,fpjpbalj-1,s11,5
56899,aaofmmmd-1,s11,6
56913,aapgafma-1,s11,6
56914,aapgagkj-1,s11,6
56920,aaphmlgi-1,s11,6
56923,aapmbaaf-1,s11,6
56945,aapppdnj-1,s11,5
56946,abaabhao-1,s11,5
56951,fpkbmdmn-1,s11,5
56953,fpkcbnea-1,s11,1
56959,fpkeanbe-1,s11,1
56965,obnkiaei-1,s11,3
57033,aalgellb-1,s11,6
57044,gaakpjji-1,s11,2
57053,djabgghk-1,s11,6
57055,djacckbp-1,s11,6
57059,djafhipd-1,s11,2
57063,gaanplcc-1,s11,6
57077,dhjghpmm-1,s11,6
57082,djacfcde-1,s11,5
57084,djacfoch-1,s11,5
57090,fnpflaae-1,s11,5
57091,gaciabmn-1,s11,2
57095,dhjbbnco-1,s11,6
57110,dhlbjehf-1,s11,5
57124,dhkaajpg-1,s11,6
57147,dhlejpai-1,s11,6
57151,dhlgcohk-1,s11,2
57156,gacjimnd-1,s11,6
57167,dhjngiob-1,s11,6
57172,dhldhipj-1,s11,2
57177,gabpkhmg-1,s11,2
57180,gackbjph-1,s11,2
57189,fpklidop-1,s11,4
57195,adeegkne-1,s11,5
57199,adgcbefg-1,s11,5
57203,fplhohla-1,s11,6
57209,fplmipcd-1,s11,5
57218,fplnkblb-1,s11,2
57227,adeeodld-1,s11,5
57228,adefkibb-1,s11,6
57229,adeflbmk-1,s11,6
57239,adghacdk-1,s11,6
57240,adgidncb-1,s11,2
57244,adgjllic-1,s11,5
57266,adbnhenp-1,s11,0
57269,adbnkpbp-1,s11,5
57300,fpphbemh-1,s11,6
57302,adbofeke-1,s11,5
57313,adcgjaon-1,s11,6
57334,adbemgjm-1,s11,6
57335,adbgbgbo-1,s11,6
57348,adclelkp-1,s11,1
57357,fppmffmh-1,s11,5
57360,fppoiecf-1,s11,2
57402,adcimkid-1,s11,2
57421,aaichnco-1,s11,5
57427,adcngjei-1,s11,2
57438,adiiamdm-1,s11,5
57443,fpnleokl-1,s11,0
57452,aaifhnod-1,s11,6
57456,aaigmjie-1,s11,2
57465,addamgic-1,s11,6
57467,addbhhna-1,s11,5
57470,addcibce-1,s11,5
57477,fpidoedb-1,s11,0
57478,fpidohmd-1,s11,6
57483,aahhibik-1,s11,5
57489,aaidonnp-1,s11,6
57494,aamchojc-1,s11,6
57507,fpihllef-1,s11,2
57510,aahogiia-1,s11,5
57520,aamimgem-1,s11,2
57532,fpiangkd-1,s11,2
57550,aamenafm-1,s11,2
57562,aanncekk-1,s11,6
57565,aapmiklc-1,s11,6
57566,aapmllcn-1,s11,2
57575,fpibobih-1,s11,2
57576,fpicagni-1,s11,5
57580,fpkgaemk-1,s11,1
57585,aamgckfc-1,s11,2
57612,fpjlogdn-1,s11,2
57625,aanomcng-1,s11,6
57651,gaandbea-1,s11,0
57665,dinlnmom-1,s11,6
57669,dinnbmek-1,s11,2
57676,dimkogme-1,s11,6
57678,dimlkcda-1,s11,3
57683,dimmkplg-1,s11,1
57691,dingogfb-1,s11,5
57700,dipnenkh-1,s11,2
57705,fpjfdehg-1,s11,2
57710,gacmmaio-1,s11,5
57711,gacndgcc-1,s11,1
57716,dimngnpm-1,s11,6
57723,diocganj-1,s11,6
57725,diocjkch-1,s11,6
57745,gademmhm-1,s11,1
57755,gadhcplp-1,s11,2
57757,gadhepib-1,s11,5
57761,gadikiof-1,s11,2
57773,diabepbp-1,s11,2
57822,dioodfic-1,s11,2
57825,gablndcd-1,s11,3
57830,gabpecbj-1,s11,1
57853,diaboimj-1,s11,2
57872,gabnkdmm-1,s11,2
57876,gabnpbpc-1,s11,6
57879,gaboglmk-1,s11,0
57901,adfgeecf-1,s11,5
57905,adfhcbol-1,s11,5
57916,fpklpcoo-1,s11,0
57930,adfpleaj-1,s11,2
57936,fpkhapbm-1,s11,0
57951,fpkmmgac-1,s11,5
57989,adenjbjk-1,s11,5
58005,fpnnjcln-1,s11,0
58017,fpofcbie-1,s11,0
58020,fpofekip-1,s11,5
58024,fpofjmgc-1,s11,2
58028,fpohadbo-1,s11,5
58037,adcffmfl-1,s11,0
58042,addegibo-1,s11,6
58058,fpoebjjh-1,s11,4
58062,fpohmoac-1,s11,1
58072,obnndbgn-1,s11,1
58079,addfogfe-1,s11,5
58081,addjojki-1,s11,5
58088,fpokkfej-1,s11,5
58107,fpoolbjj-1,s11,5
58113,fpppnppo-1,s11,1
58126,addljdlb-1,s11,5
58131,fpmambfc-1,s11,2
58132,fpnbfeaf-1,s11,0
58135,fpniihpa-1,s11,2
58158,aahbdhio-1,s11,2
58166,addggnkh-1,s11,6
58171,addhibhm-1,s11,2
58172,addhmnnd-1,s11,6
58180,fpnjnloc-1,s11,4
58184,fpnkkdlo-1,s11,4
58196,aahginmi-1,s11,2
58197,aahgjiae-1,s11,2
58210,fphnkakf-1,s11,5
58231,aahcdddp-1,s11,3
58239,aaheaedm-1,s11,2
58249,aahkcaeo-1,s11,6
58254,aanafpnk-1,s11,2
58259,fpiocoag-1,s11,2
58267,fpmmmnbf-1,s11,0
58277,aamklabf-1,s11,5
58299,fphonglg-1,s11,0
58303,fphpkcen-1,s11,4
58312,fpiklecb-1,s11,5
58326,fpingoof-1,s11,0
58327,fpmbedfo-1,s11,6
58332,fpmlncdc-1,s11,5
58339,aahkkbgo-1,s11,5
58352,aangobhp-1,s11,5
58357,aanimpmg-1,s11,6
58362,aankmcli-1,s11,5
58374,fpjieafl-1,s11,2
58394,fpjbgehn-1,s11,0
58397,fpjcfkmh-1,s11,6
58412,diloplbj-1,s11,2
58413,dimbdlih-1,s11,2
58419,fpjaklgj-1,s11,5
58425,aajcjllj-1,s11,5
58433,dimfmnld-1,s11,6
58456,aaimogbf-1,s11,3
58467,dimicmoo-1,s11,2
58469,dimnofcb-1,s11,5
58470,dimochpm-1,s11,4
58479,fpjfhbpo-1,s11,2
58507,aakagelg-1,s11,6
58525,gaddphkj-1,s11,6
58536,diogkjon-1,s11,6
58547,gabcjboa-1,s11,5
58551,aakggpee-1,s11,5
58583,dicdgicj-1,s11,5
58596,diakgfnn-1,s11,2
58605,gabihkpp-1,s11,6
58610,aajlgccf-1,s11,5
58630,gcpeeihp-1,s11,5
58633,adfhkgdc-1,s11,2
58634,adfhnehj-1,s11,5
58652,gcnelpkm-1,s11,4
58658,gcpfclad-1,s11,0
58660,ocbelpba-1,s11,3
58663,adflpmkj-1,s11,5
58665,aeaipnch-1,s11,2
58678,fpkjkcmj-1,s11,1
58679,fpkjmedj-1,s11,4
58686,gcngdneb-1,s11,0
58689,gcngiiak-1,s11,2
58692,gcngndpb-1,s11,2
58707,adfljapn-1,s11,6
58712,aealiplc-1,s11,5
58714,fpkibdpi-1,s11,0
58728,gcnmnjeo-1,s11,0
58733,gcnnjijm-1,s11,2
58736,ocbenhkj-1,s11,1
58746,fpogbhhn-1,s11,5
58763,gcnopinm-1,s11,5
58781,gbnpafnf-1,s11,1
58792,gboamgbd-1,s11,4
58802,gbploepj-1,s11,0
58824,fpoaigil-1,s11,6
58840,gcbjielp-1,s11,2
58849,addkffmh-1,s11,5
58857,gcblhind-1,s11,1
58868,gcbobdle-1,s11,2
58881,fpncfldp-1,s11,4
58882,fpnciehf-1,s11,4
58902,gcchflam-1,s11,1
58909,aaajdfom-1,s11,6
58946,gcdgfooa-1,s11,2
58950,aaamcoig-1,s11,6
58959,aabkiiek-1,s11,6
58966,aamolicb-1,s11,4
58967,fpmjgbhh-1,s11,2
58971,fpmjmeck-1,s11,4
58990,gcdjopkk-1,s11,2
59004,aamnmpai-1,s11,2
59009,fpmkdpda-1,s11,0
59014,fpmldebh-1,s11,1
59023,gcdjajbk-1,s11,5
59039,aacmhjpe-1,s11,5
59055,gbinomdc-1,s11,1
59081,fpmgommo-1,s11,1
59085,gbimjnel-1,s11,6
59086,gbindhmg-1,s11,1
59096,aaipfohp-1,s11,2
59105,fmdilpea-1,s11,6
59117,aajcdgkb-1,s11,0
59132,fmdogbce-1,s11,5
59140,aaimljdc-1,s11,2
59159,gadkgekk-1,s11,2
59172,aajmbnlp-1,s11,5
59181,fmdplikn-1,s11,6
59185,fmebakmn-1,s11,6
59195,aajngenn-1,s11,5
59200,aakdgggm-1,s11,5
59205,fmbeimlj-1,s11,3
59226,gbdhpbod-1,s11,0
59229,gbdiggea-1,s11,2
59250,fmbhiehm-1,s11,2
59279,gadbhpfo-1,s11,2
59280,gbcjkhpe-1,s11,6
59290,aaklllbf-1,s11,2
59300,fmljfndi-1,s11,3
59304,gadblpdl-1,s11,2
59305,gadbnnld-1,s11,2
59322,aajkgihp-1,s11,5
59332,fmnamnnp-1,s11,5
59336,gaconnpl-1,s11,6
59341,gbdafcdj-1,s11,6
59347,aajjjhfi-1,s11,5
59369,aeaehlme-1,s11,2
59370,aeaeiiim-1,s11,3
59383,adplnjjh-1,s11,6
59426,gcnhbmgh-1,s11,6
59427,gcnhjmop-1,s11,1
59433,aeamhdcg-1,s11,6
59448,gbpaieoo-1,s11,0
59451,gbpbgnce-1,s11,2
59457,gbpbpcdk-1,s11,5
59468,gcnijcjc-1,s11,1
